CASN4;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;82508400000000
CATA3;CIA INDUSTRIAL CATAGUASES;19526700000000
CATA4;CIA INDUSTRIAL CATAGUASES;19526700000000
CBAV3;COMPANHIA BRASILEIRA DE ALUMINIO;61409900000000
CBEE3;AMPLA ENERGIA E SERVICOS S.A.;33050100000000
CCRO3;CCR S.A.;2846060000000
CEAB3;CEA MODAS S.A.;45242900000000
CEBR3;CIA ENERGETICA DE BRASILIA;70698000111
CEBR5;CIA ENERGETICA DE BRASILIA;70698000111
CEBR6;CIA ENERGETICA DE BRASILIA;70698000111
CEDO3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;17245200000000
CEDO4;CIA FIACAO TECIDOS CEDRO CACHOEIRA;17245200000000
CEEB3;CIA ELETRICIDADE EST. DA BAHIA ? COELBA;15139600000000
CEEB5;CIA ELETRICIDADE EST. DA BAHIA ? COELBA;15139600000000
CEEB6;CIA ELETRICIDADE EST. DA BAHIA ? COELBA;15139600000000
CEED3;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;8467120000000
CEED4;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;8467120000000
CEGR3;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;33938100000000
CGAS3;CIA GAS DE SAO PAULO ? COMGAS;61856600000000
CGAS5;CIA GAS DE SAO PAULO ? COMGAS;61856600000000
CGRA3;GRAZZIOTIN S.A.;92012500000000
CGRA4;GRAZZIOTIN S.A.;92012500000000
CIEL3;CIELO S.A.;1027060000000
CLSA3;CLEAR SALE S.A.;3802120000000
CLSC3;CENTRAIS ELET DE SANTA CATARINA S.A.;83878900000000
CLSC4;CENTRAIS ELET DE SANTA CATARINA S.A.;83878900000000
CMIG3;CIA ENERGETICA DE MINAS GERAIS ? CEMIG;17155700000000
CMIG4;CIA ENERGETICA DE MINAS GERAIS ? CEMIG;17155700000000
CMIN3;CSN MINERAÇÃO S.A.;8902290000000
CMSA3;CIMS S.A.;272185000000
CMSA4;CIMS S.A.;272185000000
CNSY3;CINESYSTEM S.A.;7437020000000
COCE3;CIA ENERGETICA DO CEARA ? COELCE;7047250000000
COCE5;CIA ENERGETICA DO CEARA ? COELCE;7047250000000
COCE6;CIA ENERGETICA DO CEARA ? COELCE;7047250000000
COGN3;COGNA EDUCAÇÃO S.A.;2800030000000
COMR3;COMERC PARTICIPACOES S.A;25369800000000
CORR3;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;15101400000000
CORR4;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;15101400000000
CPFE3;CPFL ENERGIA S.A.;2429140000000
CPLE11;CIA PARANAENSE DE ENERGIA ? COPEL;76483800000000
CPLE3;CIA PARANAENSE DE ENERGIA ? COPEL;76483800000000
CPLE5;CIA PARANAENSE DE ENERGIA ? COPEL;76483800000000
CPLE6;CIA PARANAENSE DE ENERGIA ? COPEL;76483800000000
CRDE3;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;7820910000000
CRFB3;ATACADÃO S.A.;75315300000000
CRIV3;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;17167400000000
CRIV4;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;17167400000000
CRPG3;TRONOX PIGMENTOS DO BRASIL S.A.;15115500000000
CRPG5;TRONOX PIGMENTOS DO BRASIL S.A.;15115500000000
CRPG6;TRONOX PIGMENTOS DO BRASIL S.A.;15115500000000
CRTE3B;CONC RIO-TERESOPOLIS S.A.;938574000000
CRTE5B;CONC RIO-TERESOPOLIS S.A.;938574000000
CSAB3;CIA SEGUROS ALIANCA DA BAHIA;15144000000000
CSAB4;CIA SEGUROS ALIANCA DA BAHIA;15144000000000
CSAN3;COSAN S.A.;50746600000000
CSED3;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984100000000
CSMG3;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;17281100000000
CSNA3;CIA SIDERURGICA NACIONAL;33042700000000
CSRN3;CIA ENERGETICA DO RIO GDE NORTE ? COSERN;8324200000000
CSRN5;CIA ENERGETICA DO RIO GDE NORTE ? COSERN;8324200000000
CSRN6;CIA ENERGETICA DO RIO GDE NORTE ? COSERN;8324200000000
CSUD3;CSU DIGITAL S.A.;1896780000000
CTCA3;CTC ? CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;6981380000000
CTKA3;KARSTEN S.A.;82640600000000
CTKA4;KARSTEN S.A.;82640600000000
CTNM3;CIA TECIDOS NORTE DE MINAS COTEMINAS;22677500000000
CTNM4;CIA TECIDOS NORTE DE MINAS COTEMINAS;22677500000000
CTSA3;CIA TECIDOS SANTANENSE;21255600000000
CTSA4;CIA TECIDOS SANTANENSE;21255600000000
CURY3;CURY CONSTRUTORA E INCORPORADORA S.A.;8797760000000
CVCB3;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;10760300000000
CXSE3;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;22543300000000
CYRE3;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;73178600000000
DASA3;DIAGNOSTICOS DA AMERICA S.A.;61486700000000
DESK3;DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A;8170850000000
DEXP3;DEXXOS PARTICIPACOES S.A.;2193750000000
DEXP4;DEXXOS PARTICIPACOES S.A.;2193750000000
DIRR3;DIRECIONAL ENGENHARIA S.A.;16614100000000
DMFN3;DM FINANCEIRA S.A. - CRÉDITO. FINANC E INVEST;91669700000000
DMVF3;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;12108900000000
DOHL3;DOHLER S.A.;84683400000000
DOHL4;DOHLER S.A.;84683400000000
DOTZ3;DOTZ S.A.;18174300000000
DTCY3;DTCOM ? DIRECT TO COMPANY S.A.;3304000000000
DTCY4;DTCOM ? DIRECT TO COMPANY S.A.;3304000000000
DXCO3;DURATEX S.A.;97837200000000
EALT3;ELECTRO ACO ALTONA S.A.;82643500000000
EALT4;ELECTRO ACO ALTONA S.A.;82643500000000
ECOR3;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;4149450000000
EEEL3;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;92715800000000
EEEL4;CIA ESTADUAL GER.TRANS.ENER.ELET-CEEE-GT;92715800000000
EGIE3;ENGIE BRASIL ENERGIA S.A.;2474100000000
EKTR3;ELEKTRO REDES S.A.;2328280000000
EKTR4;ELEKTRO REDES S.A.;2328280000000
ELET3;CENTRAIS ELET BRAS S.A. ? ELETROBRAS;1180000126
ELET5;CENTRAIS ELET BRAS S.A. ? ELETROBRAS;1180000126
ELET6;CENTRAIS ELET BRAS S.A. ? ELETROBRAS;1180000126
ELMD3;ELETROMIDIA S.A.;9347520000000
EMAE3;EMAE ? EMPRESA METROP.AGUAS ENERGIA S.A.;2302100000000
EMAE4;EMAE ? EMPRESA METROP.AGUAS ENERGIA S.A.;2302100000000
EMBR3;EMBRAER S.A.;7689000000000
ENAT3;ENAUTA PARTICIPAÇÕES S.A.;11669000000000
ENBR3;EDP ? ENERGIAS DO BRASIL S.A.;3983430000000
ENEV3;ENEVA S.A;4423570000000
ENGI11;ENERGISA S.A.;864214000000
ENGI3;ENERGISA S.A.;864214000000
ENGI4;ENERGISA S.A.;864214000000
ENJU3;ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.;16922000000000
ENMT3;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;3467320000000
ENMT4;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;3467320000000
EPAR3;EMBPAR PARTICIPACOES S.A.;42331500000000
EQMA3B;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;6272790000000
EQMA5B;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;6272790000000
EQMA6B;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;6272790000000
EQPA3;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;4895730000000
EQPA5;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;4895730000000
EQPA6;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;4895730000000
EQPA7;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.;4895730000000
EQTL3;EQUATORIAL ENERGIA S.A.;3220440000000
ESPA3;MPM CORPÓREOS S.A.;26659100000000
ESTR3;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;61082000000000
ESTR4;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;61082000000000
ETER3;ETERNIT S.A.;61092000000000
EUCA3;EUCATEX S.A. INDUSTRIA E COMERCIO;56643000000000
EUCA4;EUCATEX S.A. INDUSTRIA E COMERCIO;56643000000000
EUFA3;Elfa Medicamentos S.A.;61190100000000
EVEN3;EVEN CONSTRUTORA E INCORPORADORA S.A.;43471000000000
EZTC3;EZ TEC EMPREEND. E PARTICIPACOES S.A.;8312230000000
FESA3;CIA FERRO LIGAS DA BAHIA ? FERBASA;15141800000000
FESA4;CIA FERRO LIGAS DA BAHIA ? FERBASA;15141800000000
FHER3;FERTILIZANTES HERINGER S.A.;22266200000000
FIGE3;INVESTIMENTOS BEMGE S.A.;1548980000000
FIGE4;INVESTIMENTOS BEMGE S.A.;1548980000000
FIQE3;UNIFIQUE TELECOMUNICAÇÕES S.A.;2255190000000
FLEX3;FLEX GESTÃO DE RELACIONAMENTOS S.A.;10851800000000
FLRY3;FLEURY S.A.;60840100000000
FRAS3;FRAS-LE S.A.;88610100000000
FRIO3;METALFRIO SOLUTIONS S.A.;4821040000000
FRRN3B;RUMO MALHA NORTE S.A.;24962500000000
FRRN5B;RUMO MALHA NORTE S.A.;24962500000000
FRRN6B;RUMO MALHA NORTE S.A.;24962500000000
FRTA3;POMIFRUTAS S/A;86551000000000
G2DI33;G2D INVESTMENTS LTD;38307100000000
GEPA3;RIO PARANAPANEMA ENERGIA S.A.;2998300000000
GEPA4;RIO PARANAPANEMA ENERGIA S.A.;2998300000000
GFSA3;GAFISA S.A.;1545830000000
GGBR3;GERDAU S.A.;33611500000000
GGBR4;GERDAU S.A.;33611500000000
GGPS3;GPS PARTICIPACOES E EMPREENDIMENTOS S.A.;9229200000000
GMAT3;GRUPO MATEUS S.A.;24990800000000
GOAU3;METALURGICA GERDAU S.A.;92690800000000
GOAU4;METALURGICA GERDAU S.A.;92690800000000
GOLL3;GOL LINHAS AEREAS INTELIGENTES S.A.;6164250000000
GOLL4;GOL LINHAS AEREAS INTELIGENTES S.A.;6164250000000
GPAR3;CIA CELG DE PARTICIPACOES ? CELGPAR;8560440000000
GPIV33;GP INVESTMENTS, LTD.;7857850000000
GRAO3;HUMBERG AGRIBRASIL COM. E EXPORT. DE GRÃOS S.A.;18483700000000
GRND3;GRENDENE S.A.;89850300000000
GSHP3;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;8764620000000
GUAR3;GUARARAPES CONFECCOES S.A.;8402940000000
HAGA3;HAGA S.A. INDUSTRIA E COMERCIO;30541000000000
HAGA4;HAGA S.A. INDUSTRIA E COMERCIO;30541000000000
HAPV3;HAPVIDA PARTICIPACOES E INVESTIMENTOS SA;5197440000000
HBOR3;HELBOR EMPREENDIMENTOS S.A.;49263200000000
HBRE3;HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A;14785200000000
HBSA3;HIDROVIAS DO BRASIL S.A.;12648300000000
HBTS3;CIA HABITASUL DE PARTICIPACOES;87762600000000
HBTS5;CIA HABITASUL DE PARTICIPACOES;87762600000000
HBTS6;CIA HABITASUL DE PARTICIPACOES;87762600000000
HETA3;HERCULES S.A. FABRICA DE TALHERES;92749200000000
HETA4;HERCULES S.A. FABRICA DE TALHERES;92749200000000
HMOB3;HMOBI PARTICIPAÇÕES S.A.;40159900000000
HOOT3;HOTEIS OTHON S.A.;33200000000000
HOOT4;HOTEIS OTHON S.A.;33200000000000
HYPE3;HYPERA S.A.;2932070000000
IFCM3;NFRACOMMERCE CXAAS S.A.;38456900000000
IGBR3;IGB ELETRÔNICA S/A;43185400000000
IGSN3;IGUA SANEAMENTO S.A.;8159970000000
IGTI11;JEREISSATI PARTICIPACOES S.A.;60543800000000
IGTI3;JEREISSATI PARTICIPACOES S.A.;60543800000000
IGTI4;JEREISSATI PARTICIPACOES S.A.;60543800000000
INEP3;INEPAR S.A. INDUSTRIA E CONSTRUCOES;76627500000000
INEP4;INEPAR S.A. INDUSTRIA E CONSTRUCOES;76627500000000
INNT3;INTER CONSTRUTORA E INCORPORADORA S.A.;9611770000000
INTB3;INTELBRAS S.A. IND DE TELEC ELETRONICA BRASILEIRA;82901000000000
IRBR3;IRB ? BRASIL RESSEGUROS S.A.;33377000000000
ITSA3;ITAUSA S.A.;61532600000000
ITSA4;ITAUSA S.A.;61532600000000
ITUB3;ITAU UNIBANCO HOLDING S.A.;60872500000000
ITUB4;ITAU UNIBANCO HOLDING S.A.;60872500000000
IVPR3B;INVESTIMENTOS E PARTICIP. EM INFRA S.A. ? INVEPAR;3758320000000
IVPR4B;INVESTIMENTOS E PARTICIP. EM INFRA S.A. ? INVEPAR;3758320000000
JALL3;JALLES MACHADO S.A.;2635520000000
JBSS3;JBS S.A.;2916270000000
JFEN3;JOAO FORTES ENGENHARIA S.A.;33035500000000
JHSF3;JHSF PARTICIPACOES S.A.;8294220000000
JOPA3;JOSAPAR-JOAQUIM OLIVEIRA S.A. ? PARTICIP;87456600000000
JOPA4;JOSAPAR-JOAQUIM OLIVEIRA S.A. ? PARTICIP;87456600000000
JSLG3;JSL S.A.;52548400000000
KEPL3;KEPLER WEBER S.A.;91983100000000
KLAS3;KALLAS INCORPORACOES E CONSTRUCOES S.A.;9146450000000
KLBN11;KLABIN S.A.;89637500000000
KLBN3;KLABIN S.A.;89637500000000
KLBN4;KLABIN S.A.;89637500000000
KRSA3;KORA SAÚDE PARTICIPAÇÕES S.A;13270500000000
LAND3;TERRA SANTA PROPRIEDADES AGRICOLAS S.A.;40337100000000
LAVV3;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;26462700000000
LEVE3;MAHLE-METAL LEVE S.A.;60476900000000
LIGT3;LIGHT S.A.;3378520000000
LIPR3;ELETROBRÁS PARTICIPAÇÕES S.A. ? ELETROPAR;1104940000000
LJQQ3;LOJAS QUERO-QUERO S/A;96418300000000
LLBI3;LOJAS LE BISCUIT S.A.;16233400000000
LLBI4;LOJAS LE BISCUIT S.A.;16233400000000
LMED3;LIFEMED INDUSTRIAL EQUIP. DE ART. MÉD. HOSP. S.A.;2357250000000
LOGG3;LOG COMMERCIAL PROPERTIES;9041170000000
LOGN3;LOG-IN LOGISTICA INTERMODAL S.A.;42278300000000
LPSB3;LPS BRASIL ? CONSULTORIA DE IMOVEIS S.A.;8078850000000
LREN3;LOJAS RENNER S.A.;92754700000000
LTEL3B;LITEL PARTICIPACOES S.A.;743065000000
LTLA3B;LITELA PARTICIPAÇÕES S.A.;5495550000000
LUPA3;LUPATECH S.A.;89463800000000
LUXM3;TREVISA INVESTIMENTOS S.A.;92660600000000
LUXM4;TREVISA INVESTIMENTOS S.A.;92660600000000
LVTC3;LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A;5917490000000
LWSA3;LOCAWEB SERVIÇOS DE INTERNET S.A.;2351880000000
MAPT3;CEMEPE INVESTIMENTOS S.A.;93829000000000
MAPT4;CEMEPE INVESTIMENTOS S.A.;93829000000000
MATD3;HOSPITAL MATER DEI AS;16676500000000
MBLY3;Mobly S.A.;31553600000000
MDIA3;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;7206820000000
MDNE3;MOURA DUBEUX ENGENHARIA S/A;12049600000000
MEAL3;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;17314300000000
MEGA3;OMEGA ENERGIA S.A.;42500400000000
MELK3;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;12182000000000
MERC3;MERCANTIL BRASIL FINANC S.A. C.F.I.;33040600000000
MERC4;MERCANTIL BRASIL FINANC S.A. C.F.I.;33040600000000
MGEL3;MANGELS INDUSTRIAL S.A.;61065300000000
MGEL4;MANGELS INDUSTRIAL S.A.;61065300000000
MGLU3;MAGAZINE LUIZA S.A.;47961000000000
MILS3;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;27093600000000
MLAS3;MULTILASER INDUSTRIAL S.A.;59717600000000
MMAQ3;MINASMAQUINAS S.A.;17161200000000
MMAQ4;MINASMAQUINAS S.A.;17161200000000
MNDL3;MUNDIAL S.A. ? PRODUTOS DE CONSUMO;88610200000000
MNPR3;MINUPAR PARTICIPACOES S.A.;90076900000000
MNZC3B;TERMINAL GARAGEM MENEZES CORTES S.A.;2664040000000
MOAR3;MONTEIRO ARANHA S.A.;33102500000000
MODL3;BANCO MODAL S.A;30723900000000
MOVI3;MOVIDA PARTICIPACOES SA;21314600000000
MRFG3;MARFRIG GLOBAL FOODS S.A.;3853900000000
MRSA3B;MRS LOGISTICA S.A.;1417220000000
MRSA5B;MRS LOGISTICA S.A.;1417220000000
MRSA6B;MRS LOGISTICA S.A.;1417220000000
MRVE3;MRV ENGENHARIA E PARTICIPACOES S.A.;8343490000000
MSPA3;CIA MELHORAMENTOS DE SAO PAULO;60730300000000
MSPA4;CIA MELHORAMENTOS DE SAO PAULO;60730300000000
MSRO3;MAESTRO LOCADORA DE VEICULOS S.A.;8795210000000
MTRE3;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;7882930000000
MTSA3;METISA METALURGICA TIMBOENSE S.A.;86375400000000
MTSA4;METISA METALURGICA TIMBOENSE S.A.;86375400000000
MULT3;MULTIPLAN ? EMPREEND IMOBILIARIOS S.A.;7816890000000
MWET3;WETZEL S.A.;84683700000000
MWET4;WETZEL S.A.;84683700000000
MYPK3;IOCHPE MAXION S.A.;61156100000000
NEMO3;SUZANO HOLDING S.A.;60651800000000
NEMO5;SUZANO HOLDING S.A.;60651800000000
NEMO6;SUZANO HOLDING S.A.;60651800000000
NEOE3;NEOENERGIA S.A.;1083200000000
NEXP3;NEXPE PARTICIPAÇÕES S.A;8613550000000
NGRD3;NEOGRID PARTICIPACOES S.A.;10139900000000
NINJ3;GETNINJAS S.A.;14127800000000
NORD3;NORDON INDUSTRIAS METALURGICAS S.A.;60884300000000
NRTQ3;NORTEC QUÍMICA S.A.;29950100000000
NTCO3;NATURA &CO HOLDING S.A.;32785500000000
NUBR33;NU HOLDINGS LTD;24410900000000
NUTR3;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;51129000000000
ODER3;CONSERVAS ODERICH S.A.;97191900000000
ODER4;CONSERVAS ODERICH S.A.;97191900000000
ODPV3;ODONTOPREV S.A.;58119200000000
OFSA3;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;20258300000000
OIBR3;OI S.A.;76535800000000
OIBR4;OI S.A.;76535800000000
ONCO3;ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.;12104200000000
OPCT3;OCEANPACT SERVICOS MARITIMOS S.A.;9114810000000
OPGM3B;GAMA PARTICIPACOES S.A.;2796780000000
OPSE3B;SUDESTE S.A.;2062750000000
OPTS3B;SUL 116 PARTICIPACOES S.A.;1957770000000
ORVR3;ORIZON VALORIZACAO DE RESIDUOS S.A.;11422000000000
OSXB3;OSX BRASIL S.A.;9112690000000
PARD3;INSTITUTO HERMES PARDINI S.A.;19378800000000
PASS3;COMPASS GÁS E ENERGIA S.A.;21389500000000
PASS6;COMPASS GÁS E ENERGIA S.A.;21389500000000
PATI3;PANATLANTICA S.A.;92693000000000
PATI4;PANATLANTICA S.A.;92693000000000
PCAR3;CIA BRASILEIRA DE DISTRIBUICAO;47508400000000
PDGR3;PDG REALTY S.A. EMPREEND E PARTICIPACOES;2950810000000
PDTC3;PADTEC HOLDING S.A.;2365070000000
PEAB3;CIA PARTICIPACOES ALIANCA DA BAHIA;1938780000000
PEAB4;CIA PARTICIPACOES ALIANCA DA BAHIA;1938780000000
PETR3;PETROLEO BRASILEIRO S.A. PETROBRAS;33000200000000
PETR4;PETROLEO BRASILEIRO S.A. PETROBRAS;33000200000000
PETZ3;PET CENTER COMERCIO E PARTICIPACOES S.A.;18328100000000
PFRM3;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;45453200000000
PGMN3;EMPREENDIMENTOS PAGUE MENOS S.A.;6626250000000
PINE3;BCO PINE S.A.;62144200000000
PINE4;BCO PINE S.A.;62144200000000
PLAS3;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;51928200000000
PLPL3;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;24230300000000
PMAM3;PARANAPANEMA S.A.;60398400000000
